DATE,PLANT,PARTNER,MATERIAL,VALUE,
02.02.2021,1118,21002552,BT00001,4,
02.02.2021,1118,21002552,BT00001,16,
02.02.2021,1118,21002552,BT00001,48,
02.02.2021,1118,21002552,BT00001,16,
02.02.2021,1118,21002552,BT00001,48,
02.02.2021,1118,21002552,BT00001,16,
02.02.2021,1118,21002552,BT00001,32,
02.02.2021,1118,21002552,BT00001,132,
02.02.2021,1118,21002552,BT00001,32,
02.02.2021,1118,21002552,BT00001,32,
02.02.2021,1120,21002552,BT00001,188,
02.02.2021,1120,21002552,BT00001,32,
02.02.2021,1120,21002552,BT00001,16,
02.02.2021,1120,21002552,BT00001,64,
02.02.2021,1120,21002552,BT00001,32,
02.02.2021,1120,21002552,BT00001,16,
02.02.2021,1120,21002552,BT00001,32,
02.02.2021,1120,21002552,BT00001,11,
02.02.2021,1121,21002552,BT00001,41,
02.02.2021,1122,21002552,BT00001,16,
02.02.2021,1122,21002552,BT00001,16,
02.02.2021,1123,21002552,BT00001,35,
02.02.2021,1119,21002552,BT00002,32,
02.02.2021,1119,21002552,BT00002,622,
02.02.2021,1119,21002552,BT00002,107,
02.02.2021,1119,21002552,BT00002,96,
02.02.2021,1119,21002552,BT00002,32,
02.02.2021,1119,21002552,BT00002,128,
02.02.2021,1122,21002552,BT00002,55,
02.02.2021,1122,21002552,BT00002,8,
02.02.2021,1122,21002552,BT00002,64,
02.02.2021,1122,21002552,BT00002,8,
02.02.2021,1122,21002552,BT00002,32,
02.02.2021,1122,21002552,BT00002,8,
02.02.2021,1123,21002552,BT00002,35,
02.02.2021,1123,21002552,BT00002,-35,
02.02.2021,1119,21002552,BT00003,10,
02.02.2021,1119,21002552,BT00003,3,
02.02.2021,1121,21002552,BT00003,16,
02.02.2021,1122,21002552,BT00003,24,
02.02.2021,1118,21002552,BT00006,18,
02.02.2021,1118,21002552,BT00006,27,
02.02.2021,1118,21002552,BT00006,54,
02.02.2021,1118,21002552,BT00006,18,
02.02.2021,1119,21002552,BT00007,78,
02.02.2021,1117,21002616,BT00002,64,
02.02.2021,1115,21002897,BT00002,8,
02.02.2021,1115,21002897,BT00002,5,
02.02.2021,1117,21003091,BT00002,32,
02.02.2021,1117,21003091,BT00002,32,
02.02.2021,1118,21003091,BT00002,14,
02.02.2021,1115,21003112,BT00002,1,
02.02.2021,1117,21003812,BT00007,16,
02.02.2021,1117,21003989,BT00001,16,
02.02.2021,1117,21003989,BT00001,16,
02.02.2021,1117,21003989,BT00001,16,
02.02.2021,1120,21004378,BT00001,31,
02.02.2021,1120,21004378,BT00001,27,
02.02.2021,1124,21004378,BT00001,304,
02.02.2021,1125,21004378,BT00001,16,
02.02.2021,1125,21004378,BT00001,8,
02.02.2021,1125,21004378,BT00001,12,
02.02.2021,1125,21004378,BT00001,96,
02.02.2021,1125,21004378,BT00001,96,
02.02.2021,1125,21004378,BT00001,4,
02.02.2021,1125,21004378,BT00001,4,
02.02.2021,1120,21004378,BT00002,16,
02.02.2021,1124,21004378,BT00002,2,
02.02.2021,1125,21004378,BT00002,8,
02.02.2021,1125,21004378,BT00002,32,
02.02.2021,1125,21004378,BT00002,64,
02.02.2021,1125,21004378,BT00002,-32,
02.02.2021,1120,21004378,BT00003,5,
02.02.2021,1125,21004378,BT00003,4,
02.02.2021,1125,21004378,BT00003,12,
02.02.2021,1125,21004378,BT00003,4,
02.02.2021,1125,21004378,BT00003,4,
02.02.2021,1125,21004378,BT00003,4,
02.02.2021,1125,21004378,BT00006,15,
02.02.2021,1125,21004378,BT00007,16,
02.02.2021,1125,21004378,BT00007,16,
02.02.2021,1112,21004415,BT00002,128,
02.02.2021,1112,21004814,BT00002,16,
02.02.2021,1120,21004814,BT00002,8,
02.02.2021,1118,21006379,BT00002,128,
02.02.2021,1114,21006759,BT00001,64,
02.02.2021,1119,21006759,BT00001,48,
02.02.2021,1119,21006759,BT00001,16,
02.02.2021,1119,21006759,BT00001,112,
02.02.2021,1119,21006759,BT00001,160,
02.02.2021,1124,21006759,BT00001,16,
02.02.2021,1124,21006759,BT00001,192,
02.02.2021,1124,21006759,BT00001,16,
02.02.2021,1124,21006759,BT00001,32,
02.02.2021,1125,21006759,BT00002,8,
02.02.2021,1125,21006759,BT00002,8,
02.02.2021,1124,21006759,BT00003,48,
02.02.2021,1112,21006967,BT00002,8,
02.02.2021,1112,21006967,BT00002,96,
02.02.2021,1112,21006967,BT00002,160,
02.02.2021,1121,21006983,BT00001,3,
02.02.2021,1125,21006983,BT00002,6,
02.02.2021,1119,21007535,BT00002,2,
02.02.2021,1114,21008974,BT00001,32,
02.02.2021,1117,21009641,BT00002,32,
02.02.2021,1112,21009916,BT00002,86,
02.02.2021,1114,21009916,BT00002,128,
02.02.2021,1119,21010118,BT00005,608,
02.02.2021,1123,21010118,BT00005,32,
02.02.2021,1124,21010118,BT00005,128,
02.02.2021,1114,21011609,BT00003,12,
02.02.2021,1121,21011691,BT00007,32,
02.02.2021,1112,21011761,BT00001,48,
02.02.2021,1120,21013987,BT00001,16,
02.02.2021,1124,21013987,BT00001,48,
02.02.2021,1120,21013987,BT00002,8,
02.02.2021,1115,21014375,BT00001,1,
02.02.2021,1115,21014375,BT00001,1,
02.02.2021,1115,21014375,BT00001,2,
02.02.2021,1115,21014375,BT00004,4,
02.02.2021,1120,21014571,BT00001,48,
02.02.2021,1120,21014571,BT00001,1,
02.02.2021,1120,21014571,BT00006,18,
02.02.2021,1115,21014820,BT00002,96,
02.02.2021,1118,21014820,BT00002,192,
02.02.2021,1118,21014820,BT00002,160,
02.02.2021,1116,21014820,BT00004,10,
02.02.2021,1125,21015844,BT00006,2,
02.02.2021,1118,21017353,BT00001,16,
02.02.2021,1118,21017353,BT00001,16,
02.02.2021,1118,21017353,BT00001,32,
02.02.2021,1118,21017353,BT00001,16,
02.02.2021,1118,21017353,BT00001,16,
02.02.2021,1118,21017353,BT00001,16,
02.02.2021,1118,21017353,BT00001,16,
02.02.2021,1118,21017353,BT00001,16,
02.02.2021,1118,21017353,BT00001,48,
02.02.2021,1118,21017353,BT00001,32,
02.02.2021,1118,21017353,BT00001,16,
02.02.2021,1118,21017353,BT00001,16,
02.02.2021,1118,21017353,BT00001,6,
02.02.2021,1118,21017353,BT00001,16,
02.02.2021,1118,21017353,BT00001,16,
02.02.2021,1118,21017353,BT00001,16,
02.02.2021,1118,21017353,BT00001,16,
02.02.2021,1118,21017353,BT00001,32,
02.02.2021,1118,21017353,BT00001,32,
02.02.2021,1118,21017353,BT00001,16,
02.02.2021,1118,21017353,BT00001,16,
02.02.2021,1118,21017353,BT00001,32,
02.02.2021,1118,21017353,BT00001,16,
02.02.2021,1118,21017353,BT00001,16,
02.02.2021,1118,21017353,BT00001,32,
02.02.2021,1118,21017353,BT00001,10,
02.02.2021,1118,21017353,BT00001,3,
02.02.2021,1118,21017353,BT00001,2,
02.02.2021,1118,21017353,BT00001,9,
02.02.2021,1118,21017353,BT00001,16,
02.02.2021,1118,21017353,BT00001,8,
02.02.2021,1118,21017353,BT00001,16,
02.02.2021,1118,21017353,BT00001,32,
02.02.2021,1118,21017353,BT00001,7,
02.02.2021,1118,21017353,BT00001,16,
02.02.2021,1118,21017353,BT00001,16,
02.02.2021,1118,21017353,BT00001,8,
02.02.2021,1118,21017353,BT00001,16,
02.02.2021,1118,21017353,BT00001,12,
02.02.2021,1118,21017353,BT00001,16,
02.02.2021,1118,21017353,BT00001,32,
02.02.2021,1118,21017353,BT00001,48,
02.02.2021,1118,21017353,BT00001,16,
02.02.2021,1118,21017353,BT00002,1,
02.02.2021,1118,21017353,BT00002,2,
02.02.2021,1118,21017353,BT00002,3,
02.02.2021,1118,21017353,BT00002,1,
02.02.2021,1118,21017353,BT00002,2,
02.02.2021,1118,21017353,BT00003,2,
02.02.2021,1118,21017353,BT00003,12,
02.02.2021,1118,21017353,BT00003,12,
02.02.2021,1118,21017353,BT00003,48,
02.02.2021,1118,21017353,BT00003,12,
02.02.2021,1118,21017353,BT00003,60,
02.02.2021,1118,21017353,BT00003,24,
02.02.2021,1118,21017353,BT00003,12,
02.02.2021,1118,21017353,BT00003,12,
02.02.2021,1118,21017353,BT00003,12,
02.02.2021,1118,21017353,BT00003,12,
02.02.2021,1118,21017353,BT00003,12,
02.02.2021,1118,21017353,BT00003,12,
02.02.2021,1118,21017353,BT00003,12,
02.02.2021,1118,21017353,BT00003,12,
02.02.2021,1118,21017353,BT00003,12,
02.02.2021,1118,21017353,BT00003,12,
02.02.2021,1118,21017353,BT00003,12,
02.02.2021,1118,21017353,BT00003,24,
02.02.2021,1118,21017353,BT00003,24,
02.02.2021,1118,21017353,BT00003,12,
02.02.2021,1118,21017353,BT00003,24,
02.02.2021,1118,21017353,BT00003,12,
02.02.2021,1118,21017353,BT00003,12,
02.02.2021,1118,21017353,BT00003,12,
02.02.2021,1118,21017353,BT00003,12,
02.02.2021,1118,21017353,BT00003,24,
02.02.2021,1118,21017353,BT00003,24,
02.02.2021,1118,21017353,BT00003,36,
02.02.2021,1118,21017353,BT00003,12,
02.02.2021,1118,21017353,BT00003,12,
02.02.2021,1118,21017353,BT00003,12,
02.02.2021,1118,21017353,BT00003,12,
02.02.2021,1118,21017353,BT00003,12,
02.02.2021,1118,21017353,BT00003,24,
02.02.2021,1118,21017353,BT00003,24,
02.02.2021,1118,21017353,BT00003,12,
02.02.2021,1118,21017353,BT00003,12,
02.02.2021,1118,21017353,BT00003,12,
02.02.2021,1118,21017353,BT00003,3,
02.02.2021,1118,21017353,BT00003,12,
02.02.2021,1118,21017353,BT00003,12,
02.02.2021,1118,21017353,BT00003,12,
02.02.2021,1118,21017353,BT00003,12,
02.02.2021,1118,21017353,BT00003,12,
02.02.2021,1118,21017353,BT00003,12,
02.02.2021,1118,21017353,BT00003,12,
02.02.2021,1118,21017353,BT00003,12,
02.02.2021,1118,21017353,BT00003,12,
02.02.2021,1118,21017353,BT00003,24,
02.02.2021,1118,21017353,BT00003,12,
02.02.2021,1118,21017353,BT00003,24,
02.02.2021,1118,21017353,BT00003,24,
02.02.2021,1118,21017353,BT00003,12,
02.02.2021,1118,21017353,BT00003,12,
02.02.2021,1118,21017353,BT00003,12,
02.02.2021,1118,21017353,BT00003,12,
02.02.2021,1118,21017353,BT00003,12,
02.02.2021,1118,21017353,BT00003,24,
02.02.2021,1118,21017353,BT00003,12,
02.02.2021,1118,21017353,BT00003,12,
02.02.2021,1118,21017353,BT00003,24,
02.02.2021,1118,21017353,BT00003,24,
02.02.2021,1118,21017353,BT00003,12,
02.02.2021,1118,21017353,BT00003,12,
02.02.2021,1118,21017353,BT00003,12,
02.02.2021,1118,21017353,BT00003,12,
02.02.2021,1118,21017353,BT00003,12,
02.02.2021,1118,21017353,BT00006,18,
02.02.2021,1118,21017353,BT00006,18,
02.02.2021,1118,21017353,BT00006,27,
02.02.2021,1118,21017353,BT00006,9,
02.02.2021,1118,21017353,BT00006,9,
02.02.2021,1118,21017353,BT00006,18,
02.02.2021,1118,21017353,BT00006,9,
02.02.2021,1118,21017353,BT00006,18,
02.02.2021,1118,21017353,BT00006,18,
02.02.2021,1112,21017358,BT00007,16,
02.02.2021,1118,21017358,BT00007,144,
02.02.2021,1119,21017421,BT00005,32,
02.02.2021,1122,21018714,BT00001,-1,
02.02.2021,1122,21018714,BT00002,-2,
02.02.2021,1114,21020415,BT00001,-192,
02.02.2021,1114,21020415,BT00001,-192,
02.02.2021,1114,21020415,BT00001,-208,
02.02.2021,1114,21020415,BT00002,-8,
02.02.2021,1114,21020415,BT00007,-64,
02.02.2021,1114,21020415,BT00001,96,
02.02.2021,1114,21020415,BT00001,96,
02.02.2021,1114,21020415,BT00001,16,
02.02.2021,1114,21020415,BT00001,192,
02.02.2021,1114,21020415,BT00007,32,
02.02.2021,1114,21020415,BT00007,16,
02.02.2021,1114,21020415,BT00007,20,
02.02.2021,1112,21021235,BT00001,10,
02.02.2021,1112,21021235,BT00001,16,
02.02.2021,1112,21021235,BT00001,4,
02.02.2021,1112,21021235,BT00001,8,
02.02.2021,1112,21021235,BT00001,16,
02.02.2021,1112,21021235,BT00001,16,
02.02.2021,1112,21021235,BT00001,-5,
02.02.2021,1112,21021235,BT00002,16,
02.02.2021,1114,21021235,BT00002,5,
02.02.2021,1115,21021235,BT00003,96,
02.02.2021,1119,21021566,BT00002,16,
02.02.2021,1112,21021566,BT00003,12,
02.02.2021,1112,21021566,BT00003,36,
02.02.2021,1112,21021566,BT00003,36,
02.02.2021,1114,21021566,BT00003,24,
02.02.2021,1114,21021566,BT00003,12,
02.02.2021,1114,21021566,BT00003,48,
02.02.2021,1114,21021566,BT00003,48,
02.02.2021,1114,21021566,BT00003,12,
02.02.2021,1114,21022451,BT00001,-16,
02.02.2021,1112,21022760,BT00001,32,
02.02.2021,1112,21022760,BT00001,48,
02.02.2021,1112,21022760,BT00001,16,
02.02.2021,1122,21023156,BT00002,16,
02.02.2021,1122,21023156,BT00007,80,
02.02.2021,1122,21023156,BT00007,80,
02.02.2021,1114,21024456,BT00001,-64,
02.02.2021,1114,21024456,BT00002,-128,
02.02.2021,1114,21024456,BT00002,-32,
02.02.2021,1114,21024456,BT00002,-192,
02.02.2021,1114,21024456,BT00002,-4,
02.02.2021,1114,21024456,BT00003,-300,
02.02.2021,1114,21024456,BT00003,24,
02.02.2021,1114,21024456,BT00003,300,
02.02.2021,1114,21024456,BT00005,16,
02.02.2021,1114,21024456,BT00005,16,
02.02.2021,1114,21024456,BT00005,4,
02.02.2021,1122,21024817,BT00001,4,
02.02.2021,1117,21024817,BT00007,16,
02.02.2021,1124,21025346,BT00002,16,
02.02.2021,1118,21025501,BT00002,2,
02.02.2021,1118,21025501,BT00002,12,
02.02.2021,1118,21025501,BT00002,16,
02.02.2021,1118,21025501,BT00002,8,
02.02.2021,1119,21026513,BT00002,7,
02.02.2021,1119,21026513,BT00002,7,
02.02.2021,1112,21026746,BT00001,16,
02.02.2021,1112,21026746,BT00001,16,
02.02.2021,1112,21026746,BT00002,20,
02.02.2021,1112,21026746,BT00003,32,
02.02.2021,1125,21027519,BT00001,1,
02.02.2021,1125,21027519,BT00001,1,
02.02.2021,1125,21027519,BT00006,1,
02.02.2021,1125,21027519,BT00006,3,
02.02.2021,1125,21027519,BT00007,4,
02.02.2021,1125,21027519,BT00007,3,
02.02.2021,1125,21027519,BT00007,1,
02.02.2021,1125,21027519,BT00007,3,
02.02.2021,1125,21027519,BT00007,1,
02.02.2021,1125,21027519,BT00007,1,
02.02.2021,1123,21027559,BT00007,5,
02.02.2021,1121,21027593,BT00002,118,
02.02.2021,1112,21027998,BT00003,216,
02.02.2021,1119,21029547,BT00001,80,
02.02.2021,1125,21029759,BT00002,2,
02.02.2021,1125,21029759,BT00002,3,
02.02.2021,1125,21029759,BT00002,2,
02.02.2021,1125,21029759,BT00002,2,
02.02.2021,1125,21029759,BT00002,9,
02.02.2021,1112,21032522,BT00007,16,
02.02.2021,1118,21036312,BT00001,5,
02.02.2021,1118,21036312,BT00001,32,
02.02.2021,1118,21036312,BT00003,12,
02.02.2021,1112,21036312,BT00007,9,
02.02.2021,1116,21040905,BT00005,96,
02.02.2021,1118,21042912,BT00002,16,
02.02.2021,1112,2400238,BT00001,-64,
02.02.2021,1112,2400238,BT00001,-48,
02.02.2021,1123,2400284,BT00002,-32,
02.02.2021,1112,2400384,BT00001,-48,
02.02.2021,1112,2400384,BT00001,-32,
02.02.2021,1112,2400384,BT00001,-32,
02.02.2021,1112,2400384,BT00001,-32,
02.02.2021,1112,2400384,BT00001,-48,
02.02.2021,1112,2400384,BT00001,-48,
02.02.2021,1112,2400384,BT00001,-32,
02.02.2021,1112,2400384,BT00001,-16,
02.02.2021,1112,2400384,BT00001,-80,
02.02.2021,1112,2400384,BT00001,-48,
02.02.2021,1112,2400384,BT00001,-12,
02.02.2021,1112,2400384,BT00001,-32,
02.02.2021,1119,2400384,BT00001,-16,
02.02.2021,1112,2400384,BT00002,-32,
02.02.2021,1112,2400384,BT00006,-9,
02.02.2021,1112,2400384,BT00006,-9,
02.02.2021,1112,2400384,BT00006,-27,
02.02.2021,1112,2400384,BT00006,-18,
02.02.2021,1122,2400384,BT00007,-32,
02.02.2021,1115,2400426,BT00001,-1,
02.02.2021,1111,2400487,BT00001,-1,
02.02.2021,1120,2400487,BT00001,-160,
02.02.2021,1120,2400487,BT00001,-112,
02.02.2021,1120,2400487,BT00001,-16,
02.02.2021,1120,2400487,BT00001,-48,
02.02.2021,1112,2400487,BT00002,-32,
02.02.2021,1112,2400487,BT00002,-128,
02.02.2021,1112,2400487,BT00002,-192,
02.02.2021,1111,2400487,BT00003,-13,
02.02.2021,1116,2400487,BT00005,-32,
02.02.2021,1112,2400668,BT00001,-16,
02.02.2021,1112,2400668,BT00001,-16,
02.02.2021,1112,2400668,BT00002,-8,
02.02.2021,1112,2400668,BT00002,-32,
02.02.2021,1112,2400668,BT00002,-8,
02.02.2021,1112,2400668,BT00002,-64,
02.02.2021,1112,2400668,BT00002,-8,
02.02.2021,1112,2400668,BT00003,-24,
02.02.2021,1115,2401037,BT00001,-32,
02.02.2021,1120,2401037,BT00001,-96,
02.02.2021,1120,2401037,BT00001,-624,
02.02.2021,1123,2401037,BT00002,-32,
02.02.2021,1123,2401037,BT00002,-2,
02.02.2021,1123,2401037,BT00002,-128,
02.02.2021,1116,2401749,BT00002,-32,
02.02.2021,1116,2401749,BT00002,-32,
02.02.2021,1116,2401749,BT00002,-16,
02.02.2021,1112,2401843,BT00001,-16,
02.02.2021,1112,2401843,BT00001,-11,
02.02.2021,1112,2401843,BT00001,-32,
02.02.2021,1112,2401843,BT00001,-16,
02.02.2021,1112,2401843,BT00001,-16,
02.02.2021,1112,2401843,BT00001,-16,
02.02.2021,1112,2401843,BT00001,-16,
02.02.2021,1112,2401843,BT00001,-144,
02.02.2021,1112,2401843,BT00001,-16,
02.02.2021,1112,2401843,BT00001,-64,
02.02.2021,1112,2401843,BT00001,-112,
02.02.2021,1112,2401843,BT00001,-64,
02.02.2021,1112,2401843,BT00002,-32,
02.02.2021,1112,2405756,BT00003,-16,
02.02.2021,1120,2407666,BT00001,160,
02.02.2021,1120,2407666,BT00001,-32,
02.02.2021,1120,2407666,BT00001,-16,
02.02.2021,1120,2407666,BT00001,-192,
02.02.2021,1125,2407666,BT00001,-64,
02.02.2021,1120,2407666,BT00003,48,
02.02.2021,1120,2407666,BT00003,-48,
02.02.2021,1120,2407923,BT00002,-8,
02.02.2021,1120,2407923,BT00002,-8,
02.02.2021,1111,2408774,BT00002,-104,
02.02.2021,1111,2410565,BT00001,-572,
02.02.2021,1111,2410565,BT00003,-400,
02.02.2021,1111,2420271,BT00001,-312,
02.02.2021,1111,2420271,BT00002,-624,
02.02.2021,1111,2420409,BT00001,-3276,
02.02.2021,1111,2420429,BT00007,-480,
02.02.2021,1111,2420473,BT00001,520,
02.02.2021,1111,2420473,BT00002,416,
02.02.2021,1111,2420473,BT00003,80,
02.02.2021,1111,2420473,BT00004,104,
02.02.2021,1111,2420475,BT00001,364,
02.02.2021,1111,2420475,BT00001,364,
02.02.2021,1111,2420475,BT00002,936,
02.02.2021,1111,2420475,BT00002,416,
02.02.2021,1111,2420475,BT00003,280,
02.02.2021,1111,2420475,BT00003,360,
02.02.2021,1111,2420475,BT00005,104,
02.02.2021,1111,2420475,BT00005,208,
02.02.2021,1112,2420739,BT00001,-48,
02.02.2021,1111,2421213,BT00003,-440,
02.02.2021,1115,2421423,BT00001,-1,
02.02.2021,1111,2421540,BT00001,-156,
02.02.2021,1111,2421815,BT00001,-1040,
02.02.2021,1111,2421815,BT00002,-624,
02.02.2021,1111,2421815,BT00003,-40,
02.02.2021,1111,2421815,BT00007,-480,
02.02.2021,1111,2421823,BT00001,1352,
02.02.2021,1111,2421823,BT00001,104,
02.02.2021,1111,2421823,BT00002,1040,
02.02.2021,1111,2421823,BT00002,104,
02.02.2021,1111,2421823,BT00007,160,
02.02.2021,1111,2421823,BT00007,160,
02.02.2021,1118,2421896,BT00001,156,
02.02.2021,1118,2421896,BT00001,-416,
02.02.2021,1111,2422579,BT00002,-104,
02.02.2021,1111,2423340,BT00001,-572,
02.02.2021,1112,2423535,BT00001,988,
02.02.2021,1112,2423535,BT00001,988,
02.02.2021,1112,2423535,BT00001,-988,
02.02.2021,1112,2423535,BT00001,-1664,
02.02.2021,1112,2423535,BT00002,2080,
02.02.2021,1112,2423535,BT00002,2080,
02.02.2021,1112,2423535,BT00002,-2080,
02.02.2021,1112,2423535,BT00002,-728,
02.02.2021,1112,2423535,BT00003,640,
02.02.2021,1112,2423535,BT00003,640,
02.02.2021,1112,2423535,BT00003,-640,
02.02.2021,1112,2423535,BT00003,-1000,
02.02.2021,1112,2423535,BT00006,81,
02.02.2021,1112,2423535,BT00006,81,
02.02.2021,1112,2423535,BT00006,-81,
02.02.2021,1112,2423535,BT00006,-81,
02.02.2021,1119,2423592,BT00001,208,
02.02.2021,1119,2423592,BT00002,1352,
02.02.2021,1119,2423592,BT00003,640,
02.02.2021,1113,2423722,BT00002,-432,
02.02.2021,1111,2427211,BT00001,1560,
02.02.2021,1124,2427211,BT00001,-336,
02.02.2021,1124,2427211,BT00003,-36,
02.02.2021,1111,2427791,BT00003,400,
02.02.2021,1111,2427791,BT00006,108,
02.02.2021,1111,2427791,BT00007,160,
02.02.2021,1115,2427904,BT00001,-4,
02.02.2021,1117,2428311,BT00001,-1352,
02.02.2021,1117,2428311,BT00001,-104,
02.02.2021,1115,2428311,BT00002,-208,
02.02.2021,1117,2428311,BT00002,-1040,
02.02.2021,1117,2428311,BT00002,-104,
02.02.2021,1115,2428311,BT00003,-480,
02.02.2021,1115,2428311,BT00006,-27,
02.02.2021,1111,2428311,BT00007,640,
02.02.2021,1117,2428311,BT00007,-160,
02.02.2021,1117,2428311,BT00007,-160,
02.02.2021,1111,2428390,BT00001,-104,
02.02.2021,1111,2428390,BT00002,-936,
02.02.2021,1118,2430494,BT00001,520,
02.02.2021,1118,2430494,BT00001,104,
02.02.2021,1118,2430494,BT00001,-832,
02.02.2021,1118,2430494,BT00003,-640,
02.02.2021,1118,2430494,BT00006,-378,
02.02.2021,1114,2431233,BT00001,64,
02.02.2021,1114,2431233,BT00001,104,
02.02.2021,1114,2431658,BT00001,104,
02.02.2021,1111,2431694,BT00001,-520,
02.02.2021,1111,2431694,BT00002,-1040,
02.02.2021,1111,2431694,BT00007,-640,
02.02.2021,1114,2432091,BT00001,156,
02.02.2021,1114,2432091,BT00002,208,
02.02.2021,1111,2432275,BT00001,-780,
02.02.2021,1111,2432275,BT00002,-104,
02.02.2021,1111,2432357,BT00007,-800,
02.02.2021,1111,2432538,BT00001,832,
02.02.2021,1111,2432538,BT00001,416,
02.02.2021,1111,2432538,BT00002,1040,
02.02.2021,1111,2432538,BT00002,208,
02.02.2021,1111,2432538,BT00003,80,
02.02.2021,1111,2432538,BT00004,104,
02.02.2021,1111,2432538,BT00005,208,
02.02.2021,1111,2432538,BT00005,208,
02.02.2021,1111,2432538,BT00006,27,
02.02.2021,1111,2432538,BT00007,640,
02.02.2021,1111,2432538,BT00007,640,
02.02.2021,1111,2432627,BT00006,-594,
02.02.2021,1111,2432795,BT00006,-108,
02.02.2021,1125,2433525,BT00002,-520,
02.02.2021,1125,2433525,BT00003,-40,
02.02.2021,1120,2435213,BT00001,832,
02.02.2021,1120,2435213,BT00001,-1560,
02.02.2021,1120,2435213,BT00002,312,
02.02.2021,1120,2435213,BT00002,-832,
02.02.2021,1120,2435213,BT00003,560,
02.02.2021,1120,2435213,BT00003,-400,
02.02.2021,1120,2435213,BT00006,486,
03.02.2021,1115,247900,BT00002,1,
03.02.2021,1115,276000,BT00001,1,
03.02.2021,1118,276000,BT00001,48,
03.02.2021,1114,331800,BT00007,10,
03.02.2021,1117,339800,BT00002,25,
03.02.2021,1118,339800,BT00007,80,
03.02.2021,1119,339800,BT00007,54,
03.02.2021,1118,621100,BT00003,12,
03.02.2021,1121,1085200,BT00001,16,
03.02.2021,1121,1085200,BT00001,12,
03.02.2021,1112,1085200,BT00002,32,
03.02.2021,1121,1085200,BT00002,72,
03.02.2021,1121,1085200,BT00002,16,
03.02.2021,1121,1085200,BT00002,16,
03.02.2021,1112,1085200,BT00007,25,
03.02.2021,1121,1085200,BT00007,48,
03.02.2021,1120,1110300,BT00001,12,
03.02.2021,1114,1158600,BT00001,4,
03.02.2021,1114,1158600,BT00001,32,
03.02.2021,1114,1158600,BT00001,32,
03.02.2021,1114,1158600,BT00001,16,
03.02.2021,1116,1158600,BT00001,32,
03.02.2021,1116,1158600,BT00001,64,
03.02.2021,1116,1158600,BT00001,48,
03.02.2021,1116,1158600,BT00001,48,
03.02.2021,1116,1158600,BT00001,16,
03.02.2021,1116,1158600,BT00001,16,
03.02.2021,1116,1158600,BT00001,16,
03.02.2021,1116,1158600,BT00001,32,
03.02.2021,1124,1158600,BT00001,224,
03.02.2021,1124,1158600,BT00001,176,
03.02.2021,1114,1158600,BT00002,16,
03.02.2021,1114,1158600,BT00002,1,
